step,loss,pde,div,near_pde,near_div,bc_vel,wall,gauge,far_cp,outflow_cp,kutta,data,CL_pressure,CD_pressure,CM_ref,cp_mae_vs_xfoil,time_sec
1,18.810707092285156,0.04232045263051987,0.001140197622589767,0.17228171229362488,1.4355804523802362e-05,1.5519556999206543,0.018285056576132774,0.605769693851471,0.4225481152534485,0.43306976556777954,0.0,0.0,0.01729147599407771,-0.037003260555844845,-0.00047712709331444725,,0.05362987518310547
500,0.037440333515405655,0.0031015812419354916,0.004526394419372082,2.1819872927153483e-05,2.9367893148446456e-05,0.0006332806078717113,9.13486146600917e-05,9.86790382739855e-07,0.0009669272694736719,0.0005982352304272354,0.0,0.0,-0.000505974852892071,-0.00018355251146839338,7.94286336022118e-05,,26.717961072921753
1000,0.01698976568877697,0.0022147013805806637,0.0014187587657943368,7.131599886633921e-06,2.5610097509343177e-05,0.00031723204301670194,7.850755355320871e-05,5.4703999552430105e-08,0.0004979819059371948,0.00042333308374509215,0.0,0.0,-0.0002522138647195447,3.243537237060729e-05,2.8249673074855555e-05,,53.471848011016846
1500,0.012715536169707775,0.0026668019127100706,0.0007750188233330846,1.3090400898363441e-05,9.270915143133607e-06,0.00020920843235217035,7.530386938014999e-05,3.9691634867722314e-08,0.0002113451628247276,0.00023293140111491084,0.0,0.0,-0.00020251470589077966,0.0001041983423372378,2.0198403461135566e-05,,80.23283743858337
2000,0.021210504695773125,0.002922627842053771,0.0006533418782055378,1.841240555222612e-05,0.00039642106276005507,0.00037715613143518567,6.270267476793379e-05,1.928602387124556e-06,0.0001223925792146474,6.189686246216297e-05,0.0,0.0,-0.00014987640658033457,2.6050814026951487e-05,1.3816227428993001e-05,,106.89527106285095
2500,0.010197860188782215,0.0026147039607167244,0.0005394243635237217,1.4819027455814648e-05,8.276605512946844e-06,0.0001582615659572184,5.978575427434407e-05,4.092040057912527e-07,0.00024874790688045323,0.00014802598161622882,0.0,0.0,-0.00012853784737135363,0.00012794728739334334,2.349191765483108e-05,,131.06427812576294
3000,0.010565833188593388,0.0025089983828365803,0.00045856795622967184,1.780792445060797e-05,1.9920218619517982e-05,0.00014564832963515073,7.460880442522466e-05,5.873123996025242e-07,0.0002598771243356168,0.00014461492537520826,0.0,0.0,-1.320622905099666e-05,0.00016997086449503974,-1.2022562828305217e-05,,157.9019980430603
3500,0.00834367424249649,0.0023643909953534603,0.0003545222571119666,1.872714165074285e-05,1.3965687685413286e-05,0.00011147052282467484,5.250424874247983e-05,1.6949573478086677e-07,0.0002155309048248455,0.0002093128568958491,0.0,0.0,-0.0004176865096279444,9.325810244800777e-05,4.181000362109277e-05,,183.56760096549988
4000,0.008922691456973553,0.0026290793903172016,0.0003561775665730238,1.6314421372953802e-05,1.433917714166455e-05,0.00012047622294630855,5.716051236959174e-05,8.292481368243898e-09,0.00019647643784992397,0.00013558536011260003,0.0,0.0,0.0002674893812715095,0.00015363596702276867,-1.2208511030016578e-05,,210.35170316696167
4500,0.0071556223556399345,0.002323877066373825,0.00032173655927181244,1.3004015272599645e-05,3.7440536289068405e-06,8.312443969771266e-05,4.373787669464946e-05,2.5666351266551146e-09,0.00018193306459579617,0.0001447155955247581,0.0,0.0,5.3247172577611e-05,9.597873804866866e-05,7.293204271657111e-06,,236.97128248214722
5000,0.007488288450986147,0.002314912620931864,0.00028778528212569654,1.751610398059711e-05,8.164353857864626e-06,0.0001223865692736581,4.3440515582915395e-05,1.1029092661374307e-07,0.000248444004682824,0.0002059443504549563,0.0,0.0,0.00045236411959419926,0.0001511906589566677,-3.091389506361571e-05,,263.68984937667847
