Fx,Fy,D,L,CD,CL,alpha_deg
0.08724766969680786,-1.0589606761932373,0.35835397243499756,-1.0002961158752441,0.17917698621749878,-0.5001480579376221,-15.0
0.08855027705430984,-0.6293935775756836,0.1964980512857437,-0.6044551134109497,0.09824902564287186,-0.30222755670547485,-10.0
-0.0017241258174180984,-0.8612281084060669,0.07334341108798981,-0.8581011295318604,0.036671705543994904,-0.4290505647659302,-5.0
0.02701498568058014,-0.16698715090751648,0.02701498568058014,-0.16698715090751648,0.01350749284029007,-0.08349357545375824,0.0
0.021442076191306114,0.5008527040481567,0.06501267850399017,0.497078001499176,0.03250633925199509,0.248539000749588,5.0
-0.0019634906202554703,1.0287654399871826,0.17670957744121552,1.013477087020874,0.08835478872060776,0.506738543510437,10.0
-0.004827452823519707,1.4335520267486572,0.3663676083087921,1.3859543800354004,0.18318380415439606,0.6929771900177002,15.0
