Fx,Fy,D,L,CD,CL,alpha_deg,U
-0.2056431770324707,-1.5306751728057861,0.06327997148036957,-1.5431303977966309,0.031639985740184784,-0.7715651988983154,-10.0,2.0
-0.06152879446744919,-0.7654529213905334,0.005418956279754639,-0.7679027318954468,0.0027094781398773193,-0.3839513659477234,-5.0,2.0
0.0028855158016085625,0.4268120527267456,0.0028855158016085625,0.4268120527267456,0.0014427579008042812,0.2134060263633728,0.0,2.0
-0.13667592406272888,1.5088764429092407,-0.004648581147193909,1.5150468349456787,-0.0023242905735969543,0.7575234174728394,5.0,2.0
-0.3783559203147888,2.2437310218811035,0.017011970281600952,2.2753443717956543,0.008505985140800476,1.1376721858978271,10.0,2.0
-0.5904276967048645,2.4791688919067383,0.07134675979614258,2.5475070476531982,0.03567337989807129,1.2737535238265991,15.0,2.0
