epoch,train_loss,train_mae,val_loss,val_mae,lr,time_sec
27,1.3853410141808646,0.37814354470797945,1.3012431859970093,0.3717864751815796,0.001999109759430232,5.218202114105225
28,1.2467843208994185,0.3539644862924303,1.2488619089126587,0.3478826880455017,0.001999042605331343,5.3578057289123535
29,1.1941251414162772,0.34665151153291973,1.244972586631775,0.37079131603240967,0.0019989730108681434,5.6510701179504395
30,1.1294972811426436,0.34040976422173636,1.3431869745254517,0.3341541886329651,0.00199890097621235,5.798161268234253
31,1.1609577792031425,0.32576237831796917,1.5220698118209839,0.3538559079170227,0.001998826501541702,5.9382734298706055
32,1.275748039994921,0.3342365835394178,1.345992922782898,0.35425305366516113,0.001998749587039957,6.0784242153167725
33,1.3176520807402474,0.35456678697041105,1.2607744932174683,0.37011411786079407,0.001998670232896895,6.362724304199219
34,1.1586465239524841,0.32986663920538767,1.189509391784668,0.3257100284099579,0.0019985884393083145,6.502127170562744
35,1.0941642778260368,0.32292946321623667,1.2739466428756714,0.3478738069534302,0.0019985042064760324,6.648601055145264
36,1.039905948298318,0.3167553927217211,1.3943954706192017,0.32402119040489197,0.001998417534607885,6.930679798126221
37,1.0929375716618128,0.3031697656427111,1.2802926301956177,0.3128874599933624,0.0019983284239177266,7.069422721862793
38,1.0911255989755904,0.2948008349963597,1.3334271907806396,0.33094948530197144,0.0019982368746254294,7.210491418838501
39,0.9917729667254856,0.29012800114495413,1.3348675966262817,0.33454975485801697,0.0019981428869568813,7.350085258483887
40,1.0551961404936654,0.29772389360836576,1.5259857177734375,0.34367629885673523,0.0019980464611439883,7.629942178726196
41,1.1470729964120048,0.30300689169338774,1.524356484413147,0.350587397813797,0.001997947597424671,7.769396543502808
42,1.2531724912779671,0.3334260582923889,1.4285320043563843,0.3477330207824707,0.0019978462960428666,7.909488201141357
43,1.129599826676505,0.3207810265677316,1.3601852655410767,0.330352783203125,0.001997742557248525,8.050724506378174
44,1.0371956740106856,0.29280307037489756,1.3486390113830566,0.3327752947807312,0.001997636381297612,8.329522848129272
45,0.9911227907453265,0.28526972021375385,1.4842908382415771,0.3288710117340088,0.0019975277684521064,8.470514059066772
46,0.9641206434794835,0.27413035929203033,1.4273642301559448,0.31327855587005615,0.0019974167189799994,8.610416173934937
47,0.995770377772195,0.2691563495567867,1.504218339920044,0.3216874599456787,0.0019973032331552943,8.889501810073853
48,1.1502355081694466,0.2703807460410254,1.37611722946167,0.32057562470436096,0.0019971873112580064,9.028698682785034
49,1.2222548893519811,0.31270099111965727,1.3554589748382568,0.32611966133117676,0.0019970689535741618,9.16641616821289
50,1.1007030521120345,0.2972121409007481,1.292124629020691,0.3064842224121094,0.0019969481603957957,9.306803941726685
51,1.0415112716811044,0.27886922870363506,1.3938028812408447,0.30246680974960327,0.0019968249320209534,9.446516990661621
52,1.054827400616237,0.2700680047273636,1.419640302658081,0.29576176404953003,0.0019966992687536884,9.725647926330566
53,1.0401947924068995,0.26333750997270855,1.5588297843933105,0.2907150983810425,0.001996571170904063,9.867107629776001
54,1.1310359920774187,0.2759073759828295,1.4312796592712402,0.302594929933548,0.001996440638788145,10.006889820098877
55,1.0584770696503776,0.2545114372457777,1.3904626369476318,0.309394508600235,0.0019963076727280106,10.285770654678345
56,1.0328281606946672,0.2746666371822357,1.3819032907485962,0.3061886727809906,0.0019961722730517397,10.426383972167969
57,0.8795756357056754,0.25345794430800844,1.4916414022445679,0.30166271328926086,0.0019960344400934173,10.567084074020386
58,0.9332547869001117,0.2586037112133844,1.7076078653335571,0.3579527735710144,0.001995894174193133,10.707244396209717
59,1.0366357564926147,0.2592268202986036,1.5081177949905396,0.2961186468601227,0.0019957514756969784,10.9811110496521
60,1.000690996646881,0.26316564636571066,1.6050353050231934,0.32587990164756775,0.001995606344957048,11.121689319610596
61,0.9348580666950771,0.2646825100694384,1.580578088760376,0.30368953943252563,0.001995458782331438,11.261378526687622
62,0.9248012985501971,0.2539593300649098,1.7262835502624512,0.3260587751865387,0.0019953087881842443,11.400139570236206
63,0.9002882753099714,0.2695166426045554,1.5643523931503296,0.3451577126979828,0.0019951563628855624,11.672107219696045
64,0.9547533903803144,0.27602975709097727,1.6830735206604004,0.3314044773578644,0.001995001506811486,11.814191818237305
65,0.876470284802573,0.2729239889553615,1.8719359636306763,0.3665655553340912,0.001994844220344108,11.952787399291992
66,0.979925104549953,0.27286792014326366,1.6103661060333252,0.32242974638938904,0.0019946845038715166,12.092746019363403
67,0.8989036338669913,0.26850802983556477,1.8011765480041504,0.3566235303878784,0.0019945223577877967,12.232872486114502
68,1.120915642806462,0.299355149269104,1.4995805025100708,0.37197205424308777,0.0019943577824930274,12.37368655204773
69,1.1897957580430167,0.3079077899456024,1.5623348951339722,0.33029255270957947,0.001994190778393282,12.648669242858887
70,1.1535505056381226,0.296328353030341,1.4364638328552246,0.33405598998069763,0.0019940213459006266,12.790084838867188
71,1.0317307284900121,0.2845160322529929,1.4843440055847168,0.3186926543712616,0.0019938494854331184,12.929299116134644
72,0.95904655115945,0.2712759183985846,1.5945464372634888,0.3057299256324768,0.0019936751974148066,13.065828084945679
73,0.9148231319018773,0.25927300325461794,1.742799162864685,0.32606545090675354,0.0019934984822757296,13.342424392700195
74,0.819097740309579,0.2483338394335338,1.5952239036560059,0.3021857440471649,0.0019933193404519144,13.481378555297852
75,0.7745374866894313,0.23728278279304504,1.7651748657226562,0.3202199637889862,0.0019931377723853756,13.620121717453003
76,0.810388343674796,0.23751975170203618,1.8157531023025513,0.3136444091796875,0.0019929537785241137,13.759073495864868
77,1.0201066391808646,0.2502109003918512,1.591603398323059,0.31111717224121094,0.0019927673593221162,14.032190084457397
78,1.1403362154960632,0.27268954047134947,1.610020399093628,0.3095111548900604,0.001992578515239354,14.17330265045166
79,1.1259911400931222,0.2883525235312326,1.4600058794021606,0.33048397302627563,0.00199238724674178,14.313620567321777
80,1.009334887777056,0.2838541865348816,1.5458307266235352,0.32419177889823914,0.0019921935543013316,14.453364610671997
81,0.9206247670309884,0.27618397559438435,1.5613945722579956,0.3195198178291321,0.0019919974383959243,14.726380586624146
82,0.7943502579416547,0.25696195449147907,1.8352248668670654,0.33019596338272095,0.0019917988995094556,14.866841316223145
83,0.8579179814883641,0.2621570186955588,1.631089210510254,0.32231655716896057,0.0019915979381317996,15.007545232772827
84,0.896963860307421,0.26245512281145367,1.8103392124176025,0.3160976469516754,0.0019913945547588097,15.276566982269287
85,0.9782376204218183,0.271993379507746,1.7986245155334473,0.33162766695022583,0.0019911887498923132,15.417546033859253
86,0.9276302286556789,0.27314681666237967,1.8182135820388794,0.32610905170440674,0.0019909805240401137,15.5585196018219
87,0.8938414922782353,0.25161169469356537,1.7174596786499023,0.3330097794532776,0.001990769877715987,15.698152303695679
88,0.8132433039801461,0.2516116031578609,1.5441540479660034,0.30223438143730164,0.0019905568114396825,15.837534666061401
89,0.8038532563618251,0.24358831771782466,1.8028093576431274,0.335598886013031,0.0019903413257369206,16.10726284980774
90,0.7722182529313224,0.2458553292921611,1.6729241609573364,0.31383654475212097,0.0019901234211393897,16.246122360229492
91,0.9292421170643398,0.25156371721199583,1.6229965686798096,0.32544082403182983,0.0019899030981847484,16.386495113372803
92,0.8024537563323975,0.2573246168238776,1.6693179607391357,0.3521444499492645,0.001989680357416622,16.52659034729004
93,0.7109759024211338,0.2753210131611143,1.548938512802124,0.3384125530719757,0.001989455199384601,16.801339864730835
94,0.8239964587347848,0.26583496800490786,1.521119236946106,0.32163766026496887,0.00198922762464424,16.942731857299805
95,0.632109705890928,0.23049875242369516,1.6697871685028076,0.29683616757392883,0.001988997633757058,17.082472801208496
96,0.8749993784087045,0.23971688321658544,1.9178630113601685,0.30720996856689453,0.001988765227290533,17.351759433746338
97,1.118848945413317,0.25934032457215445,1.7397608757019043,0.3237338364124298,0.0019885304058181066,17.491921186447144
98,1.1310039503233773,0.2682980235133852,1.552944540977478,0.307699978351593,0.0019882931699191763,17.63034152984619
99,1.066891644682203,0.2888323409216745,1.693177580833435,0.33497363328933716,0.0019880535201790986,17.768807888031006
100,0.9632768205233982,0.2753895904336657,1.5810359716415405,0.32849323749542236,0.001987811457189185,18.037580966949463
101,0.8491043022700718,0.2626256410564695,1.6470117568969727,0.3208200931549072,0.001987566981546702,18.179975509643555
102,0.7875925728252956,0.25477902591228485,1.8464348316192627,0.32369470596313477,0.0019873200938548695,18.31727409362793
103,0.8871829765183585,0.26100906303950716,1.6414178609848022,0.30508875846862793,0.001987070794722858,18.457711696624756
104,0.718095634664808,0.23426369045461928,1.718754529953003,0.3114553987979889,0.001986819084765788,18.72714900970459
105,0.562308669090271,0.23111534757273539,1.5954198837280273,0.30049973726272583,0.001986564964604729,18.869200944900513
106,0.5685986450740269,0.23205389721052988,2.2338380813598633,0.3577561676502228,0.0019863084348666978,19.01028323173523
107,0.6442513465881348,0.23881571846348898,1.3918813467025757,0.28604745864868164,0.001986049496184655,19.273640871047974
108,0.8944988123008183,0.23691525629588536,2.0659279823303223,0.3336856961250305,0.001985788149197507,19.413733959197998
109,1.1529122676168169,0.27627729943820406,1.5056092739105225,0.2959650754928589,0.0019855243945501007,19.553816556930542
110,1.160843483039311,0.26783136810575214,1.4708514213562012,0.3231177031993866,0.001985258232893225,19.69465184211731
111,1.1206338575908117,0.2795582243374416,1.527259349822998,0.30950385332107544,0.001984989664883607,19.83427619934082
112,1.0427331583840507,0.2644055677311761,1.4995224475860596,0.3100621998310089,0.001984718691183912,20.100749969482422
113,1.0073979837553841,0.28113105467387606,1.5995488166809082,0.3248714208602905,0.0019844453124627406,20.227442502975464
114,0.8138369406972613,0.2733019930975778,1.6374791860580444,0.3273852467536926,0.001984169529394627,20.365424633026123
115,0.6580850567136493,0.24638253237519944,1.6116286516189575,0.32801949977874756,0.0019838913426600394,20.505005836486816
116,0.5486361810139248,0.23990818006651743,1.9268569946289062,0.31882768869400024,0.001983610752945375,20.64385461807251
117,0.4745490040097918,0.20744672204766954,1.5646380186080933,0.27878549695014954,0.0019833277609429614,20.909178495407104
118,0.7969712913036346,0.2299980627638953,1.4413893222808838,0.2710983157157898,0.0019830423673510536,21.050402641296387
119,0.8314629963466099,0.21570646549974168,1.4145827293395996,0.2673339545726776,0.001982754572873832,21.189855337142944
120,0.5232072004250118,0.19458783524377005,2.0460963249206543,0.30082616209983826,0.0019824643782214006,21.330568313598633
121,0.4405480793544224,0.18428616651466914,1.3531603813171387,0.2395772486925125,0.0019821717841097854,21.592336177825928
122,0.39563346547739847,0.1727590752499444,1.369971513748169,0.2652161717414856,0.0019818767912609335,21.733687162399292
123,0.45554021426609587,0.17446141157831466,1.447847843170166,0.2606283724308014,0.001981579400402711,21.8731906414032
124,0.6268683799675533,0.19176046976021358,1.8001514673233032,0.292167067527771,0.0019812796122688995,22.011385202407837
125,0.7166396720068795,0.20534932613372803,1.5430160760879517,0.26148390769958496,0.001980977427599197,22.15079092979431
126,0.5625753445284707,0.18936410120555333,1.468445897102356,0.2559297978878021,0.001980672847139214,22.41253352165222
127,0.3161838597484997,0.16194150916167668,1.203829050064087,0.2491530478000641,0.001980365871640472,22.553038597106934
128,0.2003435684101922,0.1592379127229963,1.084761142730713,0.24704448878765106,0.001980056501860403,22.691877603530884
129,0.46911161712237764,0.198318783726011,1.2035330533981323,0.2480972856283188,0.0019797447385623466,22.837384700775146
130,0.29102218789713724,0.18414915672370366,1.301769495010376,0.2411009669303894,0.001979430582515547,23.10249090194702
131,0.3425590821674892,0.19827447193009512,1.327530860900879,0.34689977765083313,0.0019791140344951534,23.24164056777954
132,0.288757141147341,0.21544955670833588,1.3440933227539062,0.24603329598903656,0.0019787950952822164,23.381398677825928
133,0.4362461396626064,0.19271392694541387,1.2009265422821045,0.25570613145828247,0.001978473765663687,23.642353296279907
134,0.38444713396685465,0.18249666477952683,1.4290616512298584,0.264633446931839,0.001978150046432414,23.781604290008545
135,0.35218994319438934,0.17763217006410872,1.3143157958984375,0.24753190577030182,0.0019778239383871424,23.920587062835693
136,0.5145421028137207,0.1838979252747127,1.4779706001281738,0.2560475766658783,0.001977495442332511,24.060057640075684
137,0.6178271727902549,0.18851258073534286,2.1733882427215576,0.26800844073295593,0.0019771645590790517,24.3205144405365
138,0.5845988861152104,0.17859957260744913,1.5236750841140747,0.24586190283298492,0.001976831289443186,24.461044549942017
139,0.7857309409550258,0.19242286682128906,1.386626958847046,0.24758917093276978,0.0019764956342472233,24.601706504821777
140,0.47482687660626005,0.17661697098187037,1.4458141326904297,0.2437765896320343,0.0019761575943193594,24.7417471408844
141,0.24186090167079652,0.14307674233402526,1.1086750030517578,0.20791614055633545,0.0019758171704936747,25.00257635116577
142,0.24759094204221452,0.15311776314462935,1.4908698797225952,0.24838484823703766,0.001975474363610131,25.143446445465088
143,0.3889203497341701,0.17127164133957454,1.2916123867034912,0.2663953900337219,0.00197512917451457,25.282631158828735
144,0.42190380820206236,0.18694313296249934,1.295018196105957,0.24178802967071533,0.001974781604058711,25.53936791419983
145,0.3607073128223419,0.1672471442392894,1.4724678993225098,0.2614981532096863,0.0019744316531001504,25.680967569351196
146,0.3358717901366098,0.17857180748667037,1.6540287733078003,0.26214414834976196,0.001974079322502357,25.820528984069824
147,0.3257640302181244,0.18284562868731363,1.5323517322540283,0.268673300743103,0.0019737246131346716,25.96040177345276
148,0.30651130207947325,0.1689531888280596,1.3210840225219727,0.25354650616645813,0.0019733675258723046,26.100944995880127
149,0.27712467099939075,0.15861121245792933,1.265721321105957,0.2207411229610443,0.0019730080615963327,26.362010955810547
150,0.4883145775113787,0.18679278450352804,1.2109562158584595,0.21181954443454742,0.001972646221193699,26.502988815307617
151,0.3343032406909125,0.17576023510524205,1.3109890222549438,0.27175697684288025,0.001972282005557208,26.64279317855835
152,0.17412692947047098,0.14932982197829656,1.054668664932251,0.2006322145462036,0.0019719154155855264,26.901158094406128
153,0.18189919314214162,0.13640849930899485,1.3880681991577148,0.2350366711616516,0.001971546452183178,27.047112941741943
154,0.21541222823517664,0.14330660445349558,1.3141474723815918,0.23969720304012299,0.001971175116260543,27.186235904693604
155,0.1949980833700725,0.14401725360325404,1.3412823677062988,0.23697257041931152,0.001970801408733856,27.3262677192688
156,0.26869121406759533,0.14759496492998941,1.3646587133407593,0.24353405833244324,0.0019704253305252036,27.586676597595215
157,0.27444895037582945,0.14437489637306758,1.5125370025634766,0.23890835046768188,0.0019700468825625214,27.729644775390625
158,0.2239907830953598,0.13759193888732366,1.5674177408218384,0.2512432634830475,0.0019696660657795915,27.87001323699951
159,0.6580628752708435,0.17046073930604116,1.5453189611434937,0.23783054947853088,0.0019692828811160423,28.010608196258545
160,0.3809880401406969,0.14893232073102677,1.1005008220672607,0.19754840433597565,0.0019688973295173434,28.26951241493225
161,0.2684016781193869,0.13224138851676667,1.1824790239334106,0.19502878189086914,0.0019685094119348046,28.40876269340515
162,0.26057225678648266,0.13808885642460414,1.268750548362732,0.21965400874614716,0.001968119129325575,28.549262762069702
163,0.4063036037342889,0.15548436450106756,1.2089685201644897,0.21309857070446014,0.0019677264826526374,28.690147399902344
164,0.30006798676082064,0.14043774881533214,1.5088380575180054,0.2545609176158905,0.0019673314728848087,28.94399881362915
165,0.5843513778277806,0.1710090743643897,1.4007912874221802,0.2418375313282013,0.001966934100996736,29.085925340652466
166,0.8055030958993095,0.21523685540471757,1.184312343597412,0.24680882692337036,0.001966534367968895,29.224917888641357
167,0.4869044763701303,0.20071208689893996,1.2180330753326416,0.2339400053024292,0.001966132274787588,29.363853693008423
168,0.35581178750310627,0.18829857451575144,1.1153762340545654,0.23245960474014282,0.0019657278224449386,29.502773761749268
169,0.3873147134269987,0.18703725508281163,1.110363483428955,0.2561211884021759,0.0019653210119388934,29.641382455825806
170,0.29778075963258743,0.1693177329642432,1.1560198068618774,0.22884896397590637,0.001964911844273217,29.895591735839844
171,0.2671626103775842,0.1565027662685939,1.0518074035644531,0.20187906920909882,0.00196450032045749,30.034541130065918
172,0.18123797540153777,0.13817512350422995,1.0909966230392456,0.22828644514083862,0.0019640864415071064,30.180930614471436
173,0.2971288710832596,0.1621487034218652,1.3560926914215088,0.25753912329673767,0.001963670208443271,30.321401357650757
174,0.4450054296425411,0.17375775745936803,1.1497782468795776,0.22041943669319153,0.0019632516222929984,30.582631826400757
175,0.3689968245370047,0.161030752318246,1.1667999029159546,0.22976896166801453,0.001962830684089107,30.722190380096436
176,0.5388004737240928,0.17020925666604722,1.2816561460494995,0.23596836626529694,0.0019624073948702214,30.86162304878235
177,0.2745951254452978,0.15171081466334208,1.0717025995254517,0.22377663850784302,0.0019619817556807647,31.001574516296387
178,0.2895610822098596,0.1553559856755393,1.3488878011703491,0.3237462341785431,0.0019615537675709595,31.261723279953003
179,0.42781837923186167,0.21479263688836778,1.3923639059066772,0.2571065127849579,0.001961123431596824,31.40132451057434
180,0.3687328291790826,0.16623953197683608,1.4453884363174438,0.23865875601768494,0.0019606907488201697,31.538667917251587
181,0.3782693850142615,0.16583069094589778,1.0390443801879883,0.23595066368579865,0.0019602557203085976,31.67779850959778
182,0.22622681089809962,0.1418905950018338,1.1866940259933472,0.22501255571842194,0.001959818347135498,31.941728115081787
183,0.21372368506022862,0.17412363631384714,1.2162723541259766,0.1995457112789154,0.0019593786303800454,32.084930181503296
184,0.6558430429015841,0.26323958805629183,1.2634705305099487,0.277466744184494,0.0019589365711271973,32.22611427307129
185,0.43938991001674105,0.20278702250548772,1.123661756515503,0.27627143263816833,0.0019584921704676912,32.48195433616638
186,0.30197063088417053,0.19161758891173772,1.0626927614212036,0.2898222804069519,0.0019580454294980407,32.622389793395996
187,0.3089161877121244,0.21726592097963607,1.2268640995025635,0.2443600445985794,0.001957596349320536,32.76274228096008
188,0.2798595981938498,0.15314771660736629,1.1674305200576782,0.23800133168697357,0.001957144931043237,32.9024178981781
189,0.33136131508009775,0.1587651435817991,1.3296533823013306,0.24560052156448364,0.001956691175779973,33.04210567474365
190,0.6089300470692771,0.18717744094984873,1.4957491159439087,0.25748389959335327,0.0019562350846503407,33.298750162124634
191,0.69586523941585,0.1855940499476024,1.4472018480300903,0.2544521391391754,0.0019557766587797,33.43964672088623
192,0.5958273325647626,0.18416354485920497,1.637337327003479,0.2619505226612091,0.0019553158992991703,33.579161405563354
193,0.6478318061147418,0.1890278926917485,1.4699702262878418,0.26516100764274597,0.00195485280734563,33.71783709526062
194,0.394611907856805,0.16688508433955057,1.0908533334732056,0.22061379253864288,0.001954387384061713,33.97830629348755
195,0.28839036396571566,0.15532673043864115,1.2060965299606323,0.2412780225276947,0.0019539196305958044,34.116382360458374
196,0.26368160971573423,0.15299726596900395,0.9827588796615601,0.20855748653411865,0.0019534495481020398,34.254334688186646
197,0.26344152859279085,0.14967089891433716,1.3768093585968018,0.23550277948379517,0.0019529771377403006,34.51391386985779
198,0.46285183089120047,0.17650773695537023,1.0857573747634888,0.21108447015285492,0.001952502400676213,34.653379678726196
199,0.2405138537287712,0.1453107978616442,1.386309027671814,0.23574024438858032,0.0019520253380811428,34.79360294342041
200,0.30166769666331156,0.15733338679586137,1.016070008277893,0.22295889258384705,0.0019515459511321952,34.93354082107544
201,0.19362920203379222,0.1551717221736908,0.9700852632522583,0.19584184885025024,0.0019510642410122093,35.18865156173706
202,0.12596172732966288,0.1297572340284075,0.9903032779693604,0.19794303178787231,0.0019505802089097568,35.33182120323181
203,0.15773565535034453,0.1244333918605532,1.2609103918075562,0.2178410440683365,0.0019500938560191399,35.47171187400818
204,0.27778559923171997,0.14244564090456283,1.0326237678527832,0.20088613033294678,0.0019496051835403848,35.61131501197815
205,0.283698351255485,0.1390520398105894,1.0889328718185425,0.2003583014011383,0.0019491141926792426,35.869712114334106
206,0.18795434279101236,0.1316010749765805,0.9867322444915771,0.18601879477500916,0.0019486208846471848,36.0113468170166
207,0.13005026004144124,0.11924158249582563,0.9467209577560425,0.17522838711738586,0.0019481252606613998,36.14998817443848
208,0.18373938543455942,0.12781738064118794,0.9528645873069763,0.18831220269203186,0.00194762732194479,36.40922808647156
209,0.23105253279209137,0.12589168335710252,1.1983311176300049,0.20917630195617676,0.0019471270697259703,36.549965143203735
210,0.2078662301812853,0.1370257352079664,1.1191927194595337,0.22822938859462738,0.001946624505239263,36.68990159034729
211,0.24273133065019334,0.14959469437599182,1.4093225002288818,0.2546425461769104,0.0019461196297246963,36.82989835739136
212,0.3889953281198229,0.18057278863021306,1.0744290351867676,0.19774886965751648,0.001945612444428,36.96894669532776
213,0.4325500854424068,0.16284736565181188,1.4907933473587036,0.27676790952682495,0.0019451029506006039,37.22484517097473
214,0.6644964814186096,0.19523512039865767,1.6184732913970947,0.25810474157333374,0.0019445911494996328,37.36593294143677
215,0.4850691088608333,0.1649917151246752,1.343694806098938,0.2305908203125,0.001944077042387905,37.50619554519653
216,0.288950651884079,0.14626601338386536,1.0268852710723877,0.20233657956123352,0.0019435606305339293,37.64647841453552
217,0.2731515286224229,0.1409204282930919,1.0095152854919434,0.1937788724899292,0.0019430419152119001,37.786104917526245
218,0.18953909831387655,0.13285875213997705,0.9542931318283081,0.1793244630098343,0.001942520897701696,38.038779973983765
219,0.11664754578045436,0.11550155069146838,0.9623715281486511,0.19173189997673035,0.0019419975792888762,38.1803412437439
220,0.1681432904941695,0.11818008231265205,0.963135302066803,0.1821896880865097,0.0019414719612646768,38.321006536483765
221,0.1639634557068348,0.12771435188395636,1.2762770652770996,0.21947310864925385,0.0019409440449260076,38.45988750457764
222,0.2243877649307251,0.13892340234347753,0.9883565306663513,0.21051549911499023,0.0019404138315754498,38.70973825454712
223,0.49373766992773327,0.18158635284219468,1.423708438873291,0.26451146602630615,0.0019398813225212526,38.85030961036682
224,0.4072191204343523,0.1733411784682955,0.944657564163208,0.22205159068107605,0.0019393465190773289,38.98962712287903
225,0.19998486978667124,0.15176913461514882,1.0635766983032227,0.20114922523498535,0.001938809422563253,39.13301944732666
226,0.2783289615597044,0.14880895614624023,0.9572402834892273,0.22628815472126007,0.0019382700343042567,39.273518323898315
227,0.20963179905499732,0.14294852422816412,1.0063265562057495,0.1893952637910843,0.0019377283556312277,39.522664308547974
228,0.13637690246105194,0.12317873324666705,0.9864406585693359,0.17813289165496826,0.0019371843878807041,39.665671586990356
229,0.13849015640360968,0.11634969604866845,0.9115028977394104,0.17881271243095398,0.0019366381323948716,39.80639624595642
230,0.15181388812405722,0.11905504018068314,1.0068299770355225,0.18105924129486084,0.0019360895905215622,39.952720642089844
231,0.12715026097638266,0.11771197936364583,0.9451310634613037,0.1841268539428711,0.0019355387636142477,40.209006786346436
232,0.18084944039583206,0.1260959995644433,0.9875686168670654,0.20555536448955536,0.0019349856530320394,40.34504675865173
233,0.1509975790977478,0.13743854739836284,0.9607325792312622,0.19163906574249268,0.0019344302601396822,40.484784841537476
234,0.1902213729918003,0.13283153410468782,1.0246623754501343,0.2222241461277008,0.001933872586307553,40.73528218269348
235,0.2614190493311201,0.1467415030513491,0.9101026058197021,0.17041029036045074,0.0019333126329116566,40.873568296432495
236,0.1522785084588187,0.1306056327053479,1.094266414642334,0.22220541536808014,0.0019327504013336222,41.016433000564575
237,0.2585517700229372,0.14862454789025442,1.1982150077819824,0.2131759375333786,0.0019321858929607005,41.15618276596069
238,0.20914548582264356,0.13528525616441453,0.9233132600784302,0.1893693506717682,0.0019316191091857597,41.40759587287903
239,0.18441965111664363,0.13304968816893442,1.0056644678115845,0.1936904639005661,0.0019310500514072826,41.5468008518219
240,0.2770681029983929,0.1688635732446398,1.2369921207427979,0.23795317113399506,0.0019304787210293623,41.685651540756226
241,0.34618939246450153,0.21432127484253474,1.0583105087280273,0.23192362487316132,0.0019299051194617003,41.826117277145386
242,0.2326587097985404,0.15259070268699101,1.150215983390808,0.25874072313308716,0.0019293292481196008,42.07393193244934
243,0.5191061624458858,0.20339852571487427,1.603169322013855,0.27540674805641174,0.0019287511084239695,42.21463680267334
244,0.7039879219872611,0.20688460767269135,1.1802479028701782,0.24088436365127563,0.0019281707018013081,42.35443329811096
245,0.3780354772295271,0.1614134716136115,1.4781522750854492,0.22229740023612976,0.001927588029683713,42.60299062728882
246,0.6973226496151516,0.1772928876536233,1.5909802913665771,0.24315674602985382,0.0019270030935088695,42.74301075935364
247,0.5146008729934692,0.17510999739170074,0.9899136424064636,0.1864469051361084,0.0019264158947200495,42.88281869888306
248,0.21321767568588257,0.1260495696749006,1.0092860460281372,0.18504543602466583,0.0019258264347661069,43.0224711894989
249,0.2767002912504332,0.12792190802948816,1.3447450399398804,0.2097509652376175,0.0019252347151014768,43.1584153175354
250,0.3527484451021467,0.14043965084212168,1.2248648405075073,0.20237037539482117,0.0019246407371861674,43.40618085861206
251,0.2494556169424738,0.1345358650599207,1.2604804039001465,0.21772319078445435,0.0019240445024857609,43.54630899429321
252,0.3835163286754063,0.1684508834566389,1.1632908582687378,0.2397996336221695,0.0019234460124714073,43.687171459198
